user_id,overall_rating,food,service,atmosphere,price,drink
000086,3.4,,,,,
000087,3.5,,,,,
000088,3.5,3.5,3.5,4.0,3.5,
000089,4.0,4.0,4.0,3.5,4.5,3.5
000090,3.8,,,,,
000091,4.1,4.1,4.0,4.0,3.5,
000092,3.4,,,,,
000093,3.1,3.1,3.4,3.4,3.0,
000094,3.6,4.0,3.5,4.0,3.5,
000095,5.0,,,,,
000096,4.8,5.0,5.0,5.0,4.5,5.0
000097,3.7,,,,,
000098,4.0,,,,,
000099,3.1,,,,,
000100,3.5,3.5,3.8,3.8,3.0,
000101,3.6,3.6,3.5,3.5,3.0,
000102,4.0,,,,,
000103,3.5,,,,,
000104,3.6,3.7,3.6,3.7,3.5,
000105,3.5,,,,,
000106,3.8,3.9,3.9,4.0,3.7,
000107,3.0,,3.5,3.5,3.0,
000108,3.6,3.6,3.2,3.7,2.8,
000109,3.5,,,,,
000110,3.5,3.5,3.5,3.5,3.5,
000111,3.9,3.9,3.9,3.9,3.9,
000112,3.5,3.5,3.5,3.5,3.0,3.0
000113,4.0,4.0,5.0,5.0,5.0,5.0
000114,3.7,3.7,3.7,3.7,3.7,3.7
000115,4.0,,,,,
000116,3.5,,,,,
000117,3.6,3.9,3.4,3.5,3.5,
000118,4.0,4.0,4.0,4.0,4.0,
000119,3.6,3.7,3.7,3.8,3.5,
000120,3.6,3.7,3.6,3.6,3.5,
000121,4.2,4.5,4.2,4.2,4.5,
000122,3.3,3.4,3.3,4.0,3.0,
000123,4.0,3.8,4.4,4.0,3.3,
000124,3.7,,,,,
000126,3.8,,,,,
000127,3.7,,,,,
000128,3.8,,,,,
000129,4.2,4.1,4.1,4.0,4.0,
000130,3.6,3.7,3.6,3.7,3.6,
000131,3.8,,,,,
000132,3.9,3.9,3.9,3.7,3.7,
000133,3.5,,,,,
000134,3.7,3.7,3.7,3.8,3.7,
000135,4.1,4.1,4.1,4.1,4.1,4.1
000136,3.7,3.7,3.8,3.8,3.7,3.7
000137,3.0,,,,,
000138,3.8,3.5,4.0,4.0,4.5,
000139,3.7,4.0,3.5,4.0,3.7,
000140,4.5,4.5,4.5,4.5,3.3,
000141,3.5,3.5,4.0,4.0,3.5,3.0
000142,3.9,,,,,
000143,4.5,4.5,5.0,5.0,4.5,
000144,3.5,3.5,4.0,4.0,2.5,3.0
000145,3.9,,,,,
000146,3.9,4.0,4.0,3.5,4.0,
000147,3.8,4.0,3.0,3.0,3.5,
000148,3.5,,,,,
000149,3.7,3.7,3.0,3.5,3.5,
000150,3.1,3.3,3.1,3.1,2.5,3.1
000151,5.0,4.0,4.0,5.0,3.0,
000152,3.9,3.9,3.9,3.9,3.9,
000153,3.6,3.6,,,,
000154,3.8,,,,,
000155,4.3,4.0,4.5,4.5,3.8,3.9
000156,3.5,3.5,3.4,3.3,3.0,
000157,3.4,,,,,
000158,4.0,4.0,4.5,4.0,4.5,4.0
000159,3.0,,,,,
000160,3.6,,,,,
000161,3.5,3.5,3.5,3.5,3.5,
000162,3.5,,,,,
000163,4.1,4.1,4.1,4.1,3.8,
000164,3.0,3.3,3.0,3.4,3.4,3.0
000165,3.8,,,,,
000166,3.5,,,,,
000167,2.5,,,,,
000168,3.7,,,,,
000169,3.6,3.7,3.6,3.6,3.6,
000170,3.8,3.5,4.0,4.0,3.5,
000171,3.1,,,,,
000172,3.7,3.8,4.0,3.8,3.4,3.4
000173,4.0,4.0,4.5,4.0,4.0,
000174,4.0,4.0,4.1,4.1,4.0,3.9
000175,3.9,4.0,4.0,3.8,3.8,
000176,3.6,3.6,3.5,3.5,3.5,
000177,3.6,3.6,3.6,3.6,3.6,
000178,4.3,,,,,
000180,3.5,,,,,
000181,3.3,3.3,3.3,3.5,3.0,3.0
000182,3.3,,,,,
000183,4.5,,,,,
000184,3.8,,,,,
000185,4.2,4.2,4.2,4.0,4.1,3.9
000186,2.5,2.5,3.0,3.5,2.0,
000187,4.0,4.2,4.0,4.0,2.8,
000188,4.1,4.1,4.5,4.0,4.2,
000189,4.0,,,,,
000190,4.2,,,,,3.7
000191,3.4,,,,,
000192,3.8,4.0,3.5,4.0,3.5,4.0
000193,3.8,,,,,
000194,3.0,,,,,
000195,4.0,4.2,4.0,4.0,2.8,
000196,3.9,3.9,3.9,3.9,3.7,3.8
000197,4.0,4.0,3.8,3.8,3.0,3.5
000198,4.0,3.5,,,,
000199,4.0,4.0,4.0,3.8,3.5,3.5
000200,3.6,,,,,
000201,3.6,,,,,
000202,3.5,,,,,
000203,4.0,,,,,
000205,3.6,,,,,
000206,4.5,,,,,
000207,3.7,3.7,3.7,3.6,3.5,3.5
000208,3.5,,,,,
000209,3.9,4.0,4.0,4.0,4.0,3.5
000210,4.0,,,,,
000211,3.0,,,,,
000213,3.3,,,,,
000214,3.9,3.8,4.2,4.3,3.1,
000215,3.5,,,,,
000216,4.0,,,,,
000217,3.7,,,,,
000218,3.4,,,,,
000219,4.5,,,,,
000220,3.4,,,,,
000221,3.4,3.7,3.7,4.3,3.0,
000222,3.3,,,,,
000223,4.0,,,,,
000224,3.4,,,,,
000225,3.8,,,,,
000226,3.5,,,,,
000227,3.4,,,,,
000228,3.2,,,,,
000229,3.3,3.3,3.0,3.5,3.0,3.0
000230,4.8,4.8,4.5,4.0,4.0,4.5
000231,3.5,,,,,
000232,4.5,,,,,
000233,3.3,3.4,3.2,3.5,3.2,
000234,3.6,,,,,
000235,4.5,,,,,
000236,4.0,,,,,
000237,3.6,,,,,
000238,3.8,,,,,
000239,3.5,3.4,3.5,3.5,3.4,
000240,3.7,3.8,4.0,3.9,3.4,
000241,3.9,,,,,
000242,4.0,,,,,
000243,4.0,3.5,4.5,4.0,3.5,3.5
000244,3.0,,,,,
000245,3.3,,,,,
000246,4.0,,,,,
000247,4.0,,,,,
000248,3.6,,,,,
000249,3.3,,,,,
000250,3.7,,,,,
000251,3.8,,,,,
000252,3.1,3.0,3.2,3.2,3.0,
000253,4.0,,,,,
000254,4.0,,,,,
000255,3.4,,,,,
000256,3.8,,,,,
000258,4.5,,,,,
000259,4.5,,,,,
000260,4.0,,,,,
000261,3.8,3.8,3.5,3.7,3.5,
000262,3.6,,,,,
000263,4.2,,,,,
000264,3.5,,,,,
000265,5.0,,,,,
000266,3.3,,,,,
000267,4.0,,,,,
000268,3.5,,,,,
000269,3.5,,,,,
000270,4.0,,,,,
000271,4.0,,,,,
000272,3.6,,,,,
000273,3.7,,,,,
000274,3.5,,,,,
000275,3.6,3.7,3.8,3.8,3.3,
000276,3.7,,,,,
000277,4.0,,,,,
000278,3.0,,,,,
000279,3.6,3.6,3.5,3.6,3.5,
000280,3.6,,,,,
000281,3.6,,,,,
000282,3.9,,,,,
000283,3.7,,,,,
000284,2.8,,,,,
000285,3.3,3.0,4.0,4.0,3.0,3.5
000286,3.7,,,,,
000287,3.6,,,,,
000288,3.0,,,,,
000289,3.4,,,,,
000291,4.0,,,,,
000292,3.7,,,,,
000293,3.5,,,,,
000294,4.0,,,,,
000295,3.5,,,,,
000296,3.3,3.7,3.7,3.7,3.0,3.7
000297,4.0,4.1,4.0,3.9,,
000298,3.3,,,,,
000299,3.0,,,,,
000300,4.0,,,,,
000301,3.5,,,,,
000302,4.0,,,,,
000303,4.0,,,,,
000305,3.5,,,,,
000306,3.5,,,,,
000307,4.0,4.0,3.8,3.8,3.8,
000308,3.6,,,,,
000309,3.8,,,,,
000310,3.5,,,,,
000311,4.2,,,,,
000312,3.5,,,,,
000313,4.0,,,,,
000314,3.7,,,,,
000315,3.5,,,,,
000316,4.0,,,,,
000317,3.0,3.0,3.0,3.0,1.0,2.5
000318,3.6,,,,,
000319,4.0,4.0,4.0,3.8,3.5,
000320,3.7,,,,,
000321,3.8,,,,,
000322,3.4,,,,,
000324,3.6,,,,,
000325,3.6,3.6,3.5,3.7,3.5,
000326,3.5,,,,,
000327,2.5,2.5,3.0,3.0,2.2,
000328,3.6,,,,,
000329,3.7,,,,,
000330,3.4,,,,,
000331,3.6,,,,,
000332,3.4,,,,,
000333,4.5,,,,,
000334,5.0,,,,,
000335,4.5,,,,,
000336,3.8,,,,,
000337,3.5,,,,,
000339,4.0,,,,,
000340,2.0,3.0,1.0,1.5,1.0,1.0
000341,3.7,,,,,
000342,3.0,,,,,
000343,4.0,4.0,3.0,3.0,2.0,3.0
000344,3.5,,,,,
000345,5.0,,,,,
000346,4.0,,,,,
000347,3.3,,,,,
000348,3.0,,,,,
000349,4.5,,,,,
000350,2.0,,,,,
000351,3.5,,,,,
000352,3.3,,,,,
000353,3.5,,,,,
000354,2.7,,,,,
000355,4.0,,,,,
000356,3.9,,,,,
000357,3.8,,,,,
000358,3.7,,,,,
000359,3.5,,,,,
000360,4.0,,,,,
000362,3.5,,,,,
000363,4.2,4.0,4.0,4.0,3.5,4.0
000365,3.0,,,,,
000366,3.3,,,,,
000367,4.0,,,,,
000368,3.7,,,,,
000369,4.0,,,,,
000370,3.4,,,,,
000371,3.5,,,,,
000372,4.0,4.0,3.8,4.0,3.7,
000373,3.3,3.3,3.3,3.5,3.0,3.5
000374,4.0,4.0,3.5,3.5,3.5,
000375,1.6,3.0,1.9,3.1,2.0,
000376,3.5,,,,,
000377,3.6,,,,,
000378,3.8,,,,,
000379,3.9,3.9,3.9,3.9,3.7,3.9
000380,4.5,4.5,4.5,4.5,4.8,4.0
000381,3.8,,,,,
000382,4.0,4.1,4.0,4.0,3.9,
000383,3.6,3.6,3.6,3.6,3.5,
000384,3.7,3.7,3.7,3.5,3.7,
000385,4.9,4.8,4.3,4.5,5.0,
000386,3.3,,,,,
000387,4.0,4.0,4.0,4.0,4.0,4.0
000388,3.8,3.8,3.8,3.8,3.5,
000389,4.0,4.1,4.0,3.9,3.8,
000390,3.6,3.6,3.4,3.6,3.3,
000391,4.1,4.0,4.2,4.0,4.0,
000392,3.5,,,,,
000393,3.6,3.9,4.0,3.8,3.4,
000394,3.5,3.4,4.3,4.3,3.2,3.0
000395,3.8,3.8,3.8,3.8,3.8,3.8
000396,3.5,,,,,
000397,4.3,4.3,4.3,4.3,4.3,4.3
000398,3.6,3.5,3.5,3.8,3.3,
000399,3.7,3.7,3.5,3.5,3.5,3.5
000400,3.8,3.8,3.9,3.8,3.9,3.7
000401,4.0,4.1,3.8,4.0,4.0,4.0
000402,3.9,,,,,
000403,4.1,4.1,4.0,4.0,4.0,4.0
000404,4.4,4.5,4.5,4.5,4.0,4.5
000405,4.0,4.0,4.0,4.0,4.0,
000406,4.0,4.2,3.5,3.6,4.7,
000407,3.8,,,,,
000408,4.6,5.0,5.0,4.0,4.5,3.5
000409,4.1,4.1,4.1,4.1,4.1,4.1
000410,3.6,3.7,3.7,3.8,3.5,
000411,3.5,3.5,3.6,3.6,3.6,
000412,4.5,4.5,4.5,4.5,4.5,4.5
000413,3.3,3.9,3.3,3.1,2.7,
000414,3.7,,,,,
000415,3.5,,,,,
000416,3.7,3.7,3.5,4.0,2.5,
000417,3.3,,,,,
000418,3.6,3.6,3.3,3.6,3.8,
000419,3.6,3.6,3.6,3.7,3.5,
000420,3.6,3.5,3.5,3.7,3.5,
000421,4.1,4.1,3.9,4.3,4.1,
000422,3.5,,,,,
000423,2.5,1.5,2.5,3.0,2.0,1.5
000424,3.7,3.5,3.7,3.7,3.5,3.0
000425,3.5,,,,,
000426,3.5,,,,,
000427,4.0,4.0,4.0,4.0,4.4,4.0
000428,4.0,,,,,
000429,3.4,3.4,3.0,3.6,3.4,2.9
000430,4.5,4.5,3.0,3.0,3.0,
000431,3.5,3.4,3.0,3.0,3.2,3.0
000432,3.9,4.0,4.0,4.0,3.6,3.8
000433,3.9,3.7,3.5,4.0,3.4,
000434,2.5,2.5,3.0,3.5,1.0,
000435,3.7,3.7,3.7,3.5,3.5,
000436,3.0,,,,,
000437,3.5,3.5,3.8,3.5,3.2,
000438,4.0,4.0,4.0,3.8,3.5,3.5
000439,3.5,3.5,3.6,3.8,3.2,3.5
000440,4.0,4.0,3.5,3.5,4.0,3.5
000441,4.0,4.0,4.0,4.0,4.0,
000442,4.3,4.5,4.3,4.0,,4.0
000443,4.0,4.1,4.2,3.9,4.0,3.9
000444,3.9,3.9,3.6,3.8,3.3,
000445,3.9,4.0,4.0,3.9,3.8,
000446,4.1,4.2,4.0,4.1,4.0,4.1
000447,3.5,3.7,3.5,3.6,3.2,
000448,3.5,3.6,3.5,3.3,,
000449,3.9,3.9,4.0,3.9,3.6,
000450,3.4,3.4,3.0,3.3,3.0,
000452,3.9,3.9,4.0,4.0,3.5,
000453,4.1,3.5,4.0,4.0,4.0,4.0
000454,3.9,5.0,5.0,5.0,4.0,4.0
000455,3.8,3.8,3.8,4.0,3.8,3.5
000456,3.5,3.5,3.3,3.3,3.2,
000457,3.7,4.0,3.5,3.5,,
000458,3.3,3.5,3.4,3.5,2.5,
000459,4.0,,,,,
000460,3.3,3.3,3.5,3.2,3.0,3.5
000461,4.2,,,,,
000462,3.8,3.5,4.0,4.0,3.0,3.8
000463,3.6,3.7,3.7,3.5,3.0,
000464,3.4,3.4,3.6,3.5,3.3,
000465,3.9,3.8,4.0,4.0,3.5,
000466,3.9,3.9,3.0,3.3,3.0,3.0
000467,3.6,3.6,3.4,3.3,3.2,
000468,3.6,3.6,3.8,3.8,3.0,3.0
000469,4.0,4.5,4.0,4.0,3.5,
000470,3.8,3.8,4.1,4.2,3.8,
000471,3.6,3.6,3.5,3.6,3.5,
000472,3.7,3.7,4.2,4.0,4.5,
000473,4.1,4.2,4.2,4.0,3.5,
000474,4.3,4.3,4.0,4.3,4.0,
000475,4.0,4.1,4.0,4.0,3.8,4.0
000476,3.7,3.7,3.9,3.8,3.7,
000477,4.0,4.0,3.5,4.0,3.5,4.0
000478,4.0,,,,,
000479,4.0,4.5,4.0,4.5,3.5,
000480,3.7,,,,,
000481,4.0,4.0,5.0,4.5,3.0,
000482,4.5,4.5,4.5,4.5,4.0,4.0
000483,3.5,3.5,4.0,4.0,3.0,
000484,3.7,3.9,3.9,3.9,3.5,3.5
000485,4.0,4.0,4.5,4.0,4.0,
000486,4.0,4.0,4.5,4.5,3.5,
000487,4.0,4.0,4.5,4.5,3.5,
000488,3.5,3.5,4.0,4.0,3.5,
000489,3.5,3.6,3.5,4.0,2.9,3.0
000490,3.0,3.0,3.0,4.0,2.0,
000491,4.0,4.0,4.0,4.0,4.0,4.0
000492,4.5,4.0,4.0,4.5,3.5,4.0
000493,3.8,4.3,3.5,4.3,3.8,3.0
000494,2.5,2.0,3.5,4.0,2.0,2.5
000495,3.8,4.3,3.5,4.3,3.8,3.0
000496,3.8,4.0,3.5,3.0,3.5,
000497,3.9,4.0,4.0,4.0,3.3,
000498,4.0,,,,,
000499,3.8,4.0,4.0,4.0,3.0,3.5
000500,2.1,1.7,3.1,3.0,1.0,3.0
000501,3.9,,,,,
000503,3.4,,,,,
000504,3.6,,,,,
000505,,,,4.5,,
000506,2.5,,,,,
000507,3.3,,,,,
000508,3.0,,,,,
000509,5.0,,,,,
000510,2.5,3.5,1.0,,3.5,
